"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.291638121E1,9.704319763E-1,-5.810467072E0,1.336420898E0
2.292633221E1,1.105750580E0,-5.548362122E0,1.389410706E0
2.293628421E1,1.250948639E0,-5.087470551E0,1.774559784E0
2.294623521E1,1.344055023E0,-4.675377502E0,2.356998596E0
2.295618721E1,1.359622650E0,-4.206552429E0,2.831511841E0
2.296613921E1,1.487606506E0,-3.781586151E0,3.146157532E0
2.297609021E1,1.804796906E0,-3.506009216E0,3.554807739E0
2.298604221E1,2.381248169E0,-3.591631165E0,3.457210693E0
2.299599321E1,3.025358734E0,-3.823049927E0,3.351979523E0
2.300594521E1,3.685336304E0,-4.344565430E0,3.616180115E0
2.301589621E1,3.658991089E0,-4.951253815E0,3.429069214E0
2.302584821E1,3.235821075E0,-5.659431152E0,3.227288818E0
2.303579921E1,2.648143158E0,-6.452332306E0,3.052003326E0
2.304575121E1,1.877096558E0,-7.165449371E0,2.925366669E0
2.305570221E1,1.078656921E0,-7.626041565E0,2.722239075E0
2.306565421E1,5.415737915E-1,-8.159831543E0,3.200195160E0
2.307560521E1,9.807604980E-1,-8.678353271E0,4.033661957E0
2.308555721E1,2.005679169E0,-8.697214050E0,4.292174377E0
2.309550821E1,2.664159851E0,-7.885901184E0,5.085075531E0
2.310546021E1,3.544179840E0,-7.241042175E0,6.021827545E0
2.311541121E1,3.995042267E0,-6.830595703E0,5.088967438E0
2.312536321E1,4.339026947E0,-6.683751068E0,3.565735016E0
2.313531421E1,5.958958282E0,-7.807613983E0,2.917283478E0
2.314526750E1,7.491172028E0,-9.432784424E0,2.063758392E0
2.315521850E1,6.281537476E0,-1.147813110E1,3.147953796E-1
2.316517050E1,2.951262817E0,-1.370355331E1,-7.990383911E-1
2.317512250E1,-7.617658997E-1,-1.532288589E1,-7.063810730E-1
2.318507350E1,-3.518732758E0,-1.724309280E1,2.083068237E0
2.319502550E1,-5.033432922E0,-1.846829498E1,6.480623474E0
2.320497650E1,-5.157524872E0,-1.692724960E1,7.786208496E0
2.321492850E1,-2.456691284E0,-1.242416382E1,6.652915192E0
2.322487950E1,1.216071167E0,-9.872869263E0,8.149652710E0
2.323483150E1,3.451971588E0,-1.042312500E1,1.040591080E1
2.324478250E1,3.144660645E0,-1.082818268E1,1.067490143E1
2.325473450E1,2.665207672E0,-9.894424438E0,7.123686218E0
2.326468550E1,2.014510803E0,-8.323740692E0,3.709136810E0
2.327463750E1,1.742676086E0,-8.758586426E0,2.234403534E0
2.328458850E1,2.110012207E0,-1.109971802E1,2.685565338E0
2.329454050E1,1.867366791E0,-1.344758560E1,3.985611877E0
2.330449150E1,1.064137115E0,-1.559651688E1,4.623585205E0
2.331444350E1,4.611909485E-1,-1.734547989E1,4.801265717E0
2.332439450E1,4.781057739E-1,-1.772149796E1,3.996838531E0
2.333434650E1,2.531236267E-1,-1.611324234E1,2.776725769E0
2.334429750E1,1.408570862E-1,-1.370684647E1,2.194736023E0
2.335424950E1,3.905378723E-1,-1.150657196E1,2.376158752E0
2.336420150E1,8.898994446E-1,-1.006881180E1,1.604363708E0
2.337415250E1,1.593885498E0,-9.268575897E0,7.893086243E-1
2.338410450E1,1.830992432E0,-9.123677216E0,7.256909180E-1
2.339405550E1,1.806892548E0,-9.140292664E0,1.305285645E0
2.340400750E1,1.931732941E0,-9.027876434E0,2.172731781E0
2.341395850E1,2.210004272E0,-8.434959412E0,3.462898865E0
2.342391050E1,2.029629364E0,-7.385641479E0,5.182822266E0
2.343386150E1,1.543889465E0,-6.712790680E0,6.559060364E0
2.344381350E1,7.288343811E-1,-6.379733276E0,6.784641266E0
2.345376450E1,-4.385879517E-2,-6.202352142E0,6.183790741E0
2.346371650E1,-1.428030396E-1,-6.163283386E0,4.899611206E0
2.347366750E1,2.850073242E-1,-6.052813110E0,3.309617615E0
2.348361950E1,6.659651184E-1,-5.843847656E0,1.945803680E0
2.349357050E1,9.509724426E-1,-5.783972168E0,1.376687164E0
2.350352250E1,1.254990234E0,-5.700595551E0,1.613045654E0
2.351347350E1,1.631756744E0,-5.388195190E0,2.179916840E0
2.352342550E1,1.897304535E0,-5.124144287E0,2.618654480E0
2.353337650E1,1.924248505E0,-5.097948761E0,2.753524017E0
2.354332850E1,1.546733551E0,-5.356610870E0,2.642604675E0
2.355327950E1,5.346881104E-1,-5.512436829E0,2.466271362E0
2.356323150E1,-3.685336304E-1,-5.599256287E0,2.262545013E0
2.357318350E1,-8.234376526E-1,-5.332211609E0,2.112107849E0
2.358313450E1,-7.279362488E-1,-4.712051239E0,2.226470032E0
2.359308650E1,-2.016307068E-1,-4.116290131E0,2.684816895E0
2.360303750E1,5.177732849E-1,-4.135749664E0,3.368744659E0
2.361298950E1,1.147513733E0,-5.056185608E0,4.042493591E0
2.362294050E1,1.309776306E0,-6.387367401E0,4.265679474E0
2.363289250E1,1.107696533E0,-7.676786041E0,4.091591492E0
2.364284350E1,5.888754272E-1,-8.827892303E0,4.043691101E0
2.365279550E1,7.319778442E-2,-9.490863647E0,3.893852692E0
2.366274650E1,-8.517288208E-2,-9.462722168E0,3.533701630E0
2.367269850E1,1.257385254E-1,-8.893006897E0,3.497027893E0
2.368264950E1,5.219645691E-1,-8.289461975E0,3.839964752E0
2.369260150E1,9.175918579E-1,-7.814050598E0,4.248315582E0
2.370255250E1,1.248403931E0,-7.421117706E0,4.712350616E0
2.371250450E1,1.379980316E0,-7.142546997E0,4.883444824E0
2.372245550E1,1.259181519E0,-7.100783844E0,4.653522949E0
2.373240750E1,1.022224274E0,-7.473808136E0,4.345164185E0
2.374235850E1,5.291496277E-1,-7.878416748E0,3.801644440E0
2.375231050E1,1.190025330E-1,-8.269253998E0,3.315006409E0
2.376226250E1,2.110610962E-2,-8.823850708E0,3.282823334E0
2.377221350E1,-5.719606018E-1,-1.026849655E1,4.561614075E0
2.378216550E1,-7.158114624E-1,-1.276006531E1,7.671846313E0
2.379211650E1,9.789642334E-1,-1.549263290E1,1.007524841E1
2.380206850E1,3.964655457E0,-1.788316177E1,9.182953949E0
2.381201950E1,5.388793945E0,-1.897843414E1,6.027066650E0
2.382197150E1,5.648952942E0,-1.842683121E1,3.400927734E0
2.383192250E1,6.511159973E0,-1.734143829E1,1.183888092E0
2.384187450E1,7.965535583E0,-1.732617004E1,-1.081201630E0
2.385182550E1,8.916957092E0,-1.796893341E1,-1.456620941E0
2.386177750E1,8.206235046E0,-1.764874924E1,-6.893165588E-1
2.387172850E1,7.311844940E0,-1.656066193E1,2.167492676E-1
2.388168050E1,6.689289551E0,-1.558064987E1,1.419198761E0
2.389163150E1,5.755231934E0,-1.470347397E1,2.388582916E0
2.390158350E1,4.629423065E0,-1.359203522E1,3.137924652E0
2.391153450E1,3.722010040E0,-1.232147736E1,3.905229034E0
2.392148650E1,3.264710999E0,-1.132978958E1,3.722608795E0
2.393143750E1,2.998863831E0,-1.053793625E1,2.628234558E0
2.394138950E1,3.214864655E0,-1.031460068E1,1.589394836E0
2.395134150E1,3.754342804E0,-1.021191422E1,1.378333740E0
2.396129250E1,3.434458008E0,-9.635762329E0,1.427431641E0
2.397124450E1,2.608924713E0,-8.915609894E0,2.113904114E0
2.398119550E1,1.758992157E0,-8.221952362E0,2.740950165E0
2.399114750E1,8.678952026E-1,-7.587721252E0,2.575843506E0
2.400109850E1,-2.116598511E-1,-6.693331146E0,1.909129944E0
2.401105050E1,-9.454339600E-1,-6.161337433E0,1.846859436E0
2.402100150E1,-1.328637085E0,-5.894891510E0,1.880090332E0
2.403095350E1,-1.738335114E0,-5.649851074E0,1.993853760E0
2.404090450E1,-1.816322937E0,-5.457351379E0,2.133064270E0
2.405085650E1,-1.660796356E0,-5.452112274E0,2.140099640E0
2.406080750E1,-1.353784790E0,-5.434149628E0,1.968107300E0
2.407075950E1,-1.079105988E0,-5.313350830E0,2.298919373E0
2.408071050E1,-3.468287659E-1,-5.479505310E0,1.902543640E0
2.409066250E1,1.193019104E-1,-5.719606018E0,1.711241455E0
2.410061350E1,3.650907898E-1,-5.947282562E0,1.940863953E0
2.411056550E1,7.063810730E-1,-6.087091827E0,2.320025482E0
2.412051750E1,1.121617584E0,-6.129154358E0,2.844085693E0
2.413046850E1,1.446891174E0,-6.157744904E0,3.086132355E0
2.414042050E1,1.911075897E0,-6.136189728E0,3.703748016E0
2.415037121E1,2.316133575E0,-6.505920868E0,3.874243469E0
2.416032321E1,2.783611450E0,-6.850055237E0,3.980971527E0
2.417027421E1,3.445235596E0,-7.157066803E0,4.184847565E0
2.418022621E1,4.016597443E0,-7.380252686E0,4.669240265E0
2.419017721E1,4.283492432E0,-7.605085144E0,5.198389893E0
2.420012921E1,4.417912903E0,-8.299042053E0,5.851032715E0
2.421008021E1,4.777764587E0,-9.268725586E0,6.623426514E0
2.422003221E1,5.366041260E0,-9.974208527E0,7.225773926E0
2.422998321E1,5.578599243E0,-1.057071808E1,6.799460449E0
2.423993521E1,5.172194366E0,-1.027672943E1,6.675069122E0
2.424988621E1,4.575385437E0,-9.639354858E0,6.431525574E0
2.425983821E1,4.079017639E0,-9.151968384E0,5.924080811E0
2.426978921E1,3.762425995E0,-9.123677216E0,4.449796600E0
2.427974121E1,4.382885742E0,-1.094014984E1,1.487157440E0
2.428969321E1,4.214036865E0,-1.325807968E1,-5.180726624E-1
2.429964421E1,3.225642242E0,-1.431428329E1,-8.559201050E-1
2.430959621E1,1.892963562E0,-1.485525833E1,-1.764830017E-1
2.431954721E1,1.445543976E0,-1.583197723E1,1.109043732E0
2.432949921E1,2.103575592E0,-1.691856766E1,9.701325989E-1
2.433945021E1,2.436932373E0,-1.706750793E1,1.112336884E0
2.434940221E1,1.486408997E-1,-1.390069336E1,4.939727783E-1
2.435935321E1,-2.038910065E0,-9.800569611E0,-8.285270691E-1
2.436930521E1,-1.047072601E0,-7.736062775E0,3.442840576E-3
2.437925621E1,-1.820214844E-1,-6.107449493E0,2.086211700E0
2.438920821E1,-1.353335724E0,-5.068609772E0,3.732488251E0
2.439915921E1,-1.889071655E0,-5.586981812E0,4.480033722E0
2.440911121E1,-1.436562653E0,-6.075865173E0,4.566104736E0
2.441906221E1,-8.881031799E-1,-6.171965332E0,5.297034760E0
2.442901421E1,-1.447190552E0,-6.324498138E0,4.815635834E0
2.443896521E1,-1.967508545E0,-7.169940033E0,3.677103424E0
2.444891721E1,-1.763482819E0,-8.530161438E0,3.237467651E0
2.445886921E1,-7.318281555E-1,-1.007584717E1,3.322640533E0
2.446882021E1,5.646258545E-1,-1.107486969E1,3.593427429E0
2.447877221E1,1.688937836E0,-1.107696533E1,3.243305511E0
2.448872321E1,2.019151154E0,-1.080962128E1,2.535876617E0
2.449867521E1,1.715133362E0,-1.033286270E1,2.106419678E0
2.450862621E1,1.602866821E0,-9.688752136E0,2.022593994E0
2.451857821E1,1.645079041E0,-9.266480255E0,2.234852600E0
2.452852921E1,1.542093201E0,-9.298813019E0,2.465522919E0
2.453848121E1,1.154100037E0,-9.649982758E0,2.496209106E0
2.454843221E1,7.900570679E-1,-1.029005173E1,2.317929840E0
2.455838421E1,5.671705627E-1,-1.100721039E1,2.138602753E0
2.456833521E1,5.408253479E-1,-1.179756683E1,2.056273956E0
2.457828721E1,3.972738647E-1,-1.200338882E1,2.192341003E0
2.458823821E1,5.310955811E-1,-1.129970215E1,2.024689636E0
2.459819021E1,5.980064392E-1,-1.000220032E1,1.231788483E0
2.460814221E1,6.914122009E-1,-9.528734894E0,7.363188171E-1
2.461809321E1,6.107299805E-1,-8.941655731E0,1.237626343E0
2.462804521E1,4.725672913E-1,-8.510402527E0,1.701362000E0
2.463799621E1,3.097059631E-1,-8.062084808E0,2.304308167E0
2.464794821E1,1.270857239E-1,-7.928562469E0,2.666405182E0
2.465789921E1,-3.158432007E-2,-7.966284027E0,3.053799591E0
2.466785121E1,1.546284485E-1,-8.134234772E0,3.343746643E0
2.467780221E1,-7.409591675E-2,-8.464597778E0,3.315006409E0
2.468775421E1,-4.399351501E-1,-8.709189148E0,3.222049713E0
2.469770521E1,-6.256988525E-1,-8.829987946E0,3.299139404E0
2.470765721E1,-5.899232483E-1,-8.714278564E0,3.391647034E0
2.471760821E1,-3.153941345E-1,-8.287366333E0,3.355721741E0
2.472756021E1,1.362167358E-1,-8.022566986E0,3.479664001E0
2.473751121E1,1.942959595E-1,-8.099057922E0,3.559148712E0
2.474746321E1,2.662962341E-1,-7.918832703E0,3.882775726E0
2.475741421E1,5.650749207E-1,-7.777975616E0,4.245321808E0
2.476736621E1,3.013233948E-1,-7.667355652E0,4.248764648E0
2.477731821E1,4.640350342E-2,-7.488627319E0,4.219275970E0
2.478726921E1,-4.370910645E-2,-7.344327393E0,4.114793243E0
2.479722121E1,3.757186890E-2,-7.507787476E0,3.933520203E0
2.480717221E1,1.172062683E-1,-7.902217255E0,3.629801788E0
2.481712421E1,2.305206299E-1,-8.315208435E0,3.553161163E0
2.482707521E1,4.599934387E-1,-8.637937317E0,3.879183197E0
2.483702721E1,6.361770630E-1,-8.844956818E0,4.389621735E0
2.484697821E1,5.646258545E-1,-8.857979736E0,4.771926727E0
2.485693021E1,2.881507874E-1,-8.355325012E0,5.289700012E0
2.486688121E1,-1.823208618E-1,-7.419770508E0,5.403613129E0
2.487683321E1,-6.240522766E-1,-6.689439240E0,5.153782654E0
2.488678421E1,-5.993536377E-1,-6.490053864E0,4.437522125E0
2.489673621E1,-8.243357849E-1,-6.458768921E0,2.697839813E0
2.490668721E1,-9.054670715E-1,-6.579717407E0,1.446591797E0
2.491663921E1,-6.750961304E-1,-6.942263489E0,1.162931671E0
2.492659121E1,-2.053729248E-1,-8.488847351E0,1.276844788E0
2.493654221E1,-2.594105530E-1,-1.085392914E1,8.919950867E-1
2.494649421E1,-5.249583435E-1,-1.321407120E1,4.559518433E-1
2.495644521E1,-6.415658569E-1,-1.648596725E1,2.161804504E0
2.496639721E1,7.069798279E-1,-1.874477005E1,4.215533752E0
2.497634821E1,2.070793762E0,-1.877021713E1,5.144801331E0
2.498630021E1,3.222498779E0,-1.783406387E1,3.528013458E0
2.499625121E1,4.493056641E0,-1.630484390E1,1.034798126E0
2.500620321E1,5.452261963E0,-1.379171997E1,-1.996697845E0
2.501615421E1,6.430926819E0,-1.151869675E1,-3.708088989E0
2.502610621E1,7.062762909E0,-1.000220032E1,-3.388353882E0
2.503605721E1,6.705904999E0,-8.839568024E0,-2.548001404E0
2.504600921E1,5.700894928E0,-8.290210419E0,3.065625000E-1
2.505596021E1,5.276078339E0,-8.519533539E0,3.895349579E0
2.506591221E1,4.479434967E0,-8.289012909E0,5.485941925E0
2.507586421E1,2.847528534E0,-8.965755615E0,6.455625458E0
2.508581521E1,2.362387390E0,-1.043674667E1,5.467679901E0
2.509576721E1,2.201472015E0,-1.130778534E1,2.796933746E0
2.510571821E1,2.152074738E0,-1.211086533E1,6.953041077E-1
2.511567021E1,1.535955963E0,-1.229423401E1,-2.360591125E-1
2.512562121E1,1.174008636E0,-1.172676407E1,-1.263372803E-1
2.513557321E1,1.092877350E0,-1.075079361E1,7.014413452E-1
2.514552383E1,1.085841980E0,-9.366172943E0,1.776805115E0
2.515547583E1,8.997789001E-1,-8.195457458E0,2.063009949E0
2.516542683E1,3.332070923E-1,-7.309749298E0,1.886676636E0
2.517537883E1,-2.052232361E-1,-6.686295776E0,1.894310760E0
2.518532983E1,-5.126838684E-1,-6.479875031E0,2.136806488E0
2.519528183E1,-7.268884277E-1,-6.519542542E0,2.463576965E0
2.520523283E1,-7.372169495E-1,-6.785539398E0,2.706072693E0
2.521518483E1,-5.528004456E-1,-6.971752167E0,2.602787476E0
2.522513683E1,-4.186793518E-1,-6.943460999E0,2.389930115E0
2.523508783E1,-1.219963074E-1,-6.906038818E0,2.311792603E0
2.524503983E1,2.595602417E-1,-6.922504578E0,2.237097931E0
2.525499083E1,6.002517700E-1,-7.069798279E0,1.941762085E0
2.526494283E1,9.761201477E-1,-7.032675476E0,2.166444855E0
2.527489383E1,1.263073425E0,-6.899153137E0,2.247875519E0
2.528484583E1,1.679357758E0,-6.841972046E0,2.315684509E0
2.529479683E1,1.940564575E0,-6.804400177E0,2.435136108E0
2.530474883E1,1.923649750E0,-6.685996399E0,2.613265686E0
2.531469983E1,1.931134186E0,-6.551875305E0,2.862647095E0
2.532465183E1,1.952988739E0,-6.546187134E0,2.953807526E0
2.533460283E1,2.001338196E0,-6.767277374E0,3.057392120E0
2.534455483E1,2.068997498E0,-7.036717072E0,3.431314545E0
2.535450583E1,2.243983612E0,-7.268884277E0,4.040996704E0
2.536445783E1,2.782413940E0,-7.617808685E0,4.486470337E0
2.537440983E1,3.603157196E0,-8.164022827E0,4.729714508E0
2.538436083E1,4.161945190E0,-8.824599152E0,5.029391327E0
2.539431283E1,4.251608734E0,-9.599387970E0,5.214855652E0
2.540426383E1,4.249513092E0,-1.030097900E1,5.303621063E0
2.541421583E1,4.414320374E0,-1.053045181E1,5.438939667E0
2.542416683E1,4.655618591E0,-1.024275009E1,5.352269897E0
2.543411883E1,4.813091125E0,-9.999505920E0,5.275479584E0
2.544406983E1,4.594695282E0,-9.835297394E0,5.411995697E0
2.545402183E1,4.316873016E0,-9.814490662E0,4.944517822E0
2.546397283E1,4.428540802E0,-1.086665268E1,3.017125854E0
2.547392483E1,4.721781006E0,-1.230770599E1,4.183799744E-1
2.548387583E1,4.741539917E0,-1.329909439E1,-1.754800873E0
2.549382783E1,3.875590668E0,-1.388527542E1,-2.121089172E0
2.550377983E1,2.635269928E0,-1.424722275E1,-5.885760498E-1
2.551373083E1,2.440973969E0,-1.513158371E1,-8.652008057E-2
2.552368283E1,2.782413940E0,-1.472562790E1,5.533992004E-1
2.553363383E1,1.611698456E0,-1.162976578E1,2.014810181E0
2.554358583E1,6.616241455E-2,-9.596543884E0,2.193837891E0
2.555353683E1,-8.258326721E-1,-8.819958801E0,1.773811340E0
2.556348883E1,-1.922152863E0,-7.569459229E0,2.519560547E0
2.557343983E1,-3.165018311E0,-7.050039368E0,3.650907898E0
2.558339183E1,-2.909649353E0,-7.251370697E0,6.622678070E0
2.559334283E1,-2.971021729E0,-7.029532013E0,8.556656342E0
2.560329483E1,-3.241509247E0,-7.270081787E0,6.220763855E0
2.561324583E1,-1.772464142E0,-8.339607697E0,4.202810211E0
2.562319783E1,-4.805007935E-1,-9.310039673E0,3.906875610E0
2.563314883E1,-1.483415222E-1,-1.068253555E1,2.982697449E0
2.564310083E1,1.456471252E-1,-1.215891541E1,1.965412903E0
2.565305283E1,3.008743286E-1,-1.294313461E1,1.236578522E0
2.566300383E1,-1.589694214E-1,-1.293834457E1,8.397537231E-1
2.567295583E1,-3.727249146E-1,-1.228315704E1,9.129515076E-1
2.568290683E1,1.884580994E-1,-1.130299530E1,1.188977509E0
2.569285883E1,7.397616577E-1,-1.030846344E1,1.305135956E0
2.570280983E1,1.044976959E0,-9.394314423E0,1.754950562E0
2.571276183E1,1.373244324E0,-8.709189148E0,2.372266846E0
2.572271283E1,1.543141022E0,-8.408614197E0,3.121309204E0
2.573266483E1,1.729952545E0,-8.358917542E0,3.821103973E0
2.574261583E1,2.044448547E0,-8.370593262E0,4.201313324E0
2.575256783E1,2.238445129E0,-8.416248322E0,4.168381805E0
2.576251883E1,2.021097107E0,-8.438701630E0,3.767365723E0
2.577247083E1,1.616638184E0,-8.419990540E0,3.247796173E0
2.578242283E1,1.211430817E0,-8.367898865E0,2.488275604E0
2.579237383E1,9.868977356E-1,-8.368347931E0,1.928589478E0
2.580232583E1,1.089434509E0,-8.326884155E0,1.830842743E0
2.581227683E1,1.084644470E0,-8.413703613E0,1.794169006E0
2.582222883E1,8.692424011E-1,-8.431815948E0,1.788929901E0
2.583217983E1,9.422904968E-1,-8.341104584E0,2.243235168E0
2.584213183E1,9.102571106E-1,-8.497828674E0,2.293829956E0
2.585208283E1,5.411247253E-1,-8.628806305E0,2.988834686E0
2.586203483E1,4.173321533E-1,-8.004304962E0,3.560944977E0
2.587198583E1,7.933502197E-1,-7.059918823E0,3.952380981E0
2.588193783E1,1.593137054E0,-6.556815033E0,4.079616394E0
2.589188883E1,2.596201172E0,-6.740183716E0,4.422702942E0
2.590184083E1,3.279081116E0,-6.705306244E0,4.445904694E0
2.591179283E1,3.085084534E0,-6.901099091E0,4.043092346E0
2.592174383E1,2.196681976E0,-7.522606659E0,3.680246887E0
2.593169583E1,1.085392914E0,-7.892188110E0,3.689078522E0
2.594164683E1,-8.981323242E-4,-7.860903168E0,3.917952576E0
2.595159883E1,-1.059646454E0,-7.345075836E0,3.792962494E0
2.596154983E1,-1.357676697E0,-6.684948578E0,4.034410400E0
2.597150183E1,-8.906478882E-1,-6.484216003E0,4.500990143E0
2.598145283E1,-3.046165466E-1,-7.026238861E0,4.223467255E0
2.599140483E1,-3.095562744E-1,-7.884853363E0,3.251538391E0
2.600135583E1,-8.556207275E-1,-8.516839142E0,2.882555695E0
2.601130783E1,-1.415606232E0,-8.618028717E0,3.771407318E0
2.602125883E1,-2.003134460E0,-8.292455750E0,4.735552368E0
2.603121083E1,-2.636317749E0,-7.495662689E0,4.965324554E0
2.604116183E1,-2.811752930E0,-6.508465576E0,4.448000336E0
2.605111383E1,-2.152823181E0,-5.923032990E0,3.590134277E0
2.606106583E1,-1.774260406E0,-5.626499634E0,2.365530853E0
2.607101683E1,-2.004631348E0,-5.677842865E0,1.187929688E0
2.608096883E1,-1.339714050E0,-6.423292694E0,1.228495331E0
2.609091983E1,-3.671864319E-1,-7.917186127E0,2.140997772E0
2.610087183E1,-4.300556946E-1,-1.116558105E1,4.480931854E0
2.611082283E1,6.586303711E-2,-1.522109756E1,7.362439728E0
2.612077483E1,9.243278503E-1,-2.020767792E1,8.650062103E0
2.613072583E1,2.732866974E0,-2.343077545E1,8.578361206E0
2.614067783E1,4.957241364E0,-2.283890625E1,6.227050781E0
2.615062862E1,6.049819336E0,-1.958108093E1,1.904639282E0
2.616058063E1,5.561684418E0,-1.609887222E1,-2.153421936E0
2.617053162E1,5.527854767E0,-1.314042435E1,-4.722230072E0
2.618048363E1,5.975873108E0,-1.097248260E1,-5.132826233E0
2.619043562E1,5.399571533E0,-9.514963531E0,-3.653452606E0
2.620038663E1,5.017565918E0,-9.642797699E0,-8.304730225E-1
2.621033863E1,5.616320801E0,-9.607022095E0,3.260070648E0
2.622028962E1,5.287005615E0,-9.131910095E0,7.818241882E0
2.623024163E1,3.502865753E0,-9.530680847E0,8.936117249E0
2.624019262E1,1.753753052E0,-1.055844360E1,4.847519531E0
2.625014463E1,1.472637634E0,-1.078088104E1,1.114432526E0
2.626009562E1,1.528621216E0,-1.063643143E1,-7.119195557E-1
2.627004763E1,1.248703308E0,-1.014739838E1,-1.302740936E0
2.627999862E1,8.017327881E-1,-9.389973450E0,-7.623646545E-1
2.628995063E1,4.393363953E-1,-8.702153778E0,3.835025024E-1
2.629990163E1,8.083190918E-2,-8.245154114E0,1.549128571E0
2.630985363E1,-5.376818848E-1,-7.706873474E0,2.436483307E0
2.631980563E1,-8.509803772E-1,-7.315138092E0,3.079096985E0
2.632975662E1,-7.595205688E-1,-6.869514771E0,3.575614471E0
2.633970863E1,-6.765930176E-1,-6.426735535E0,3.570225677E0
2.634965962E1,-5.231620789E-1,-6.374344482E0,3.283272400E0
2.635961163E1,-1.996847534E-1,-6.472689972E0,2.897674255E0
2.636956262E1,2.874023438E-2,-6.446644135E0,2.665357361E0
2.637951463E1,9.026229858E-2,-6.378386078E0,2.762205963E0
2.638946562E1,2.245330811E-1,-6.462660828E0,2.735860748E0
2.639941763E1,5.165757751E-1,-6.611301727E0,2.447859650E0
2.640936862E1,8.421487427E-1,-6.683900757E0,2.077080688E0
2.641932063E1,1.084494781E0,-6.609505463E0,1.870360565E0
2.642927163E1,1.425485687E0,-6.460265808E0,1.921404419E0
2.643922362E1,1.941462708E0,-6.290668488E0,1.957778778E0
2.644917563E1,2.348765717E0,-6.071524200E0,2.028731232E0
2.645912662E1,2.514471130E0,-5.929170227E0,2.072140961E0
2.646907863E1,2.348466339E0,-5.788612518E0,1.939217377E0
2.647902962E1,2.046544189E0,-5.608836365E0,1.931732941E0
2.648898163E1,1.764530640E0,-5.359454956E0,2.132315826E0
2.649893262E1,1.437161407E0,-5.194497986E0,2.888243866E0
2.650888463E1,1.400936737E0,-5.301675110E0,3.983965302E0
2.651883562E1,1.357676697E0,-5.533393250E0,4.446802826E0
2.652878763E1,1.306183777E0,-5.764063568E0,4.398603058E0
2.653873863E1,1.644330597E0,-6.066135406E0,4.180356903E0
2.654869063E1,2.212399292E0,-6.459367676E0,4.000281372E0
2.655864163E1,2.746039581E0,-6.867568817E0,4.041894836E0
2.656859362E1,3.104544067E0,-7.250622253E0,4.027375031E0
2.657854563E1,3.252436523E0,-7.668702850E0,4.215833130E0
2.658849662E1,3.374133453E0,-8.169112244E0,3.519331512E0
2.659844863E1,3.601660309E0,-8.323441315E0,2.690355377E0
2.660839962E1,3.753444672E0,-8.276439056E0,2.374212799E0
2.661835163E1,3.773952026E0,-8.172555084E0,2.310146027E0
2.662830262E1,3.867357788E0,-7.835905151E0,2.703378296E0
2.663825463E1,3.603456573E0,-7.649542694E0,2.943628693E0
2.664820563E1,3.383414154E0,-7.570057983E0,3.197051697E0
2.665815763E1,3.479514313E0,-7.586972809E0,3.492237854E0
2.666810863E1,3.643872528E0,-7.545958099E0,3.612737274E0
2.667806062E1,3.739224243E0,-7.370073853E0,3.630999298E0
2.668801163E1,3.758234711E0,-7.015012207E0,3.541335754E0
2.669796362E1,3.927832031E0,-6.822512512E0,3.548221436E0
2.670791563E1,4.456981659E0,-7.369325409E0,3.345692596E0
2.671786662E1,4.646337891E0,-9.049132233E0,3.751349030E0
2.672781863E1,4.213887177E0,-1.141586060E1,5.179529114E0
2.673776962E1,3.714076538E0,-1.389934616E1,5.342989197E0
2.674772163E1,2.154170380E0,-1.605890533E1,5.089715881E0
2.675767263E1,3.436853027E-1,-1.839240280E1,5.366490326E0
2.676762463E1,3.435356140E-1,-2.090118576E1,6.647676086E0
2.677757563E1,3.137026520E0,-2.076586716E1,7.671996002E0
2.678752762E1,4.078867950E0,-1.473865082E1,4.036506042E0
2.679747863E1,2.095342712E0,-8.796457672E0,8.202941895E-2
2.680743062E1,-2.012265472E0,-5.918991394E0,1.865121460E-1
2.681738263E1,-4.916076965E0,-6.474186859E0,3.070265350E0
2.682733362E1,-5.736221466E0,-7.924371185E0,6.918912048E0
2.683728563E1,-4.142785034E0,-9.842931519E0,9.623487854E0
2.684723662E1,1.459764404E0,-1.353620132E1,1.053584061E1
2.685718863E1,3.772455139E0,-1.667577255E1,9.093589783E0
2.686713963E1,2.571801910E0,-1.874162659E1,6.016289062E0
2.687709163E1,3.495231628E-1,-1.829196167E1,2.180216217E0
2.688704263E1,4.320016479E-1,-1.603630234E1,-9.795629883E-1
2.689699462E1,2.815794525E0,-1.334579727E1,-3.908372498E-1
2.690694563E1,3.986360321E0,-1.125464584E1,1.720222778E0
2.691689762E1,3.923341370E0,-1.036938675E1,3.120261383E0
2.692684863E1,2.596799927E0,-9.626781006E0,3.542682953E0
2.693680062E1,1.084644470E0,-8.968749390E0,4.079766083E0
2.694675263E1,-6.556365967E-2,-8.183482361E0,4.939877472E0
2.695670362E1,-8.557704163E-1,-6.928342438E0,5.444627838E0
2.696665563E1,-1.023272095E0,-5.268593903E0,5.754782867E0
2.697660663E1,-7.183561707E-1,-4.640949097E0,5.540428619E0
2.698655863E1,-9.505233765E-2,-4.914729767E0,4.266876984E0
2.699650963E1,6.177653503E-1,-5.929020538E0,3.089275818E0
2.700646162E1,1.390159149E0,-7.141050110E0,2.766696625E0
2.701641263E1,2.052382050E0,-7.923922119E0,2.800675964E0
